"","SampleID","mix","Relative_abundance","Sample_name","Protocol","Site","Tree_host","Tree_log","Year","Year_since_decay_start","When","DNA_yields","Sample_or_Control","is.neg"
"591","C35","Patescibacteria",0.0270880361173815,"2010_PA5","CTAB","Ground_bark","red_pine","pine_05",2010,0,"decay_start",2.461033634,"Sample",FALSE
"592","C35","Pedobacter",0,"2010_PA5","CTAB","Ground_bark","red_pine","pine_05",2010,0,"decay_start",2.461033634,"Sample",FALSE
"593","C35","Planctomycetota",0.0699774266365688,"2010_PA5","CTAB","Ground_bark","red_pine","pine_05",2010,0,"decay_start",2.461033634,"Sample",FALSE
"594","C35","Proteobacteria",0.295711060948081,"2010_PA5","CTAB","Ground_bark","red_pine","pine_05",2010,0,"decay_start",2.461033634,"Sample",FALSE
"595","C35","Pseudomonas",0.00451467268623025,"2010_PA5","CTAB","Ground_bark","red_pine","pine_05",2010,0,"decay_start",2.461033634,"Sample",FALSE
"596","C35","rare phylum",0,"2010_PA5","CTAB","Ground_bark","red_pine","pine_05",2010,0,"decay_start",2.461033634,"Sample",FALSE
"597","C35","Sphingomonas",0.137697516930023,"2010_PA5","CTAB","Ground_bark","red_pine","pine_05",2010,0,"decay_start",2.461033634,"Sample",FALSE
"598","C35","Terriglobus",0,"2010_PA5","CTAB","Ground_bark","red_pine","pine_05",2010,0,"decay_start",2.461033634,"Sample",FALSE
"599","C35","Verrucomicrobiota",0.0338600451467269,"2010_PA5","CTAB","Ground_bark","red_pine","pine_05",2010,0,"decay_start",2.461033634,"Sample",FALSE
"600","C35","WPS-2",0.0112866817155756,"2010_PA5","CTAB","Ground_bark","red_pine","pine_05",2010,0,"decay_start",2.461033634,"Sample",FALSE
"601","C36","1174-901-12",0.00171976439227826,"2010_PA6","CTAB","Ground_bark","red_pine","pine_06",2010,0,"decay_start",1.957060281,"Sample",FALSE
"602","C36","Acidobacteriota",0.0516359258781547,"2010_PA6","CTAB","Ground_bark","red_pine","pine_06",2010,0,"decay_start",1.957060281,"Sample",FALSE
"603","C36","Actinobacteriota",0.0851283374177738,"2010_PA6","CTAB","Ground_bark","red_pine","pine_06",2010,0,"decay_start",1.957060281,"Sample",FALSE
"604","C36","Armatimonadota",4.29941098069564e-05,"2010_PA6","CTAB","Ground_bark","red_pine","pine_06",2010,0,"decay_start",1.957060281,"Sample",FALSE
"605","C36","Bacteroidota",0.0213680725740574,"2010_PA6","CTAB","Ground_bark","red_pine","pine_06",2010,0,"decay_start",1.957060281,"Sample",FALSE
"606","C36","Burkholderia-Caballeronia-Paraburkholderia",0.189733006578099,"2010_PA6","CTAB","Ground_bark","red_pine","pine_06",2010,0,"decay_start",1.957060281,"Sample",FALSE
"607","C36","Cellulomonas",0,"2010_PA6","CTAB","Ground_bark","red_pine","pine_06",2010,0,"decay_start",1.957060281,"Sample",FALSE
"608","C36","Chitinophaga",0.00154778795305043,"2010_PA6","CTAB","Ground_bark","red_pine","pine_06",2010,0,"decay_start",1.957060281,"Sample",FALSE
"609","C36","Conexibacter",0.00713702222795477,"2010_PA6","CTAB","Ground_bark","red_pine","pine_06",2010,0,"decay_start",1.957060281,"Sample",FALSE
"610","C36","Endobacter",0.000859882196139129,"2010_PA6","CTAB","Ground_bark","red_pine","pine_06",2010,0,"decay_start",1.957060281,"Sample",FALSE
"611","C36","Firmicutes",0,"2010_PA6","CTAB","Ground_bark","red_pine","pine_06",2010,0,"decay_start",1.957060281,"Sample",FALSE
"612","C36","Granulicella",0.0841824670020207,"2010_PA6","CTAB","Ground_bark","red_pine","pine_06",2010,0,"decay_start",1.957060281,"Sample",FALSE
"613","C36","Luteibacter",0.122146265961563,"2010_PA6","CTAB","Ground_bark","red_pine","pine_06",2010,0,"decay_start",1.957060281,"Sample",FALSE
"614","C36","Mucilaginibacter",0.00666408702007825,"2010_PA6","CTAB","Ground_bark","red_pine","pine_06",2010,0,"decay_start",1.957060281,"Sample",FALSE
"615","C36","Myxococcota",0.000558923427490434,"2010_PA6","CTAB","Ground_bark","red_pine","pine_06",2010,0,"decay_start",1.957060281,"Sample",FALSE
"616","C36","Patescibacteria",0.000386946988262608,"2010_PA6","CTAB","Ground_bark","red_pine","pine_06",2010,0,"decay_start",1.957060281,"Sample",FALSE
"617","C36","Pedobacter",0,"2010_PA6","CTAB","Ground_bark","red_pine","pine_06",2010,0,"decay_start",1.957060281,"Sample",FALSE
"618","C36","Planctomycetota",0.00292359946687304,"2010_PA6","CTAB","Ground_bark","red_pine","pine_06",2010,0,"decay_start",1.957060281,"Sample",FALSE
"619","C36","Proteobacteria",0.271378821101509,"2010_PA6","CTAB","Ground_bark","red_pine","pine_06",2010,0,"decay_start",1.957060281,"Sample",FALSE
"620","C36","Pseudomonas",0.000687905756911303,"2010_PA6","CTAB","Ground_bark","red_pine","pine_06",2010,0,"decay_start",1.957060281,"Sample",FALSE
"621","C36","rare phylum",0.00511629906702782,"2010_PA6","CTAB","Ground_bark","red_pine","pine_06",2010,0,"decay_start",1.957060281,"Sample",FALSE
"622","C36","Sphingomonas",0.110193903435229,"2010_PA6","CTAB","Ground_bark","red_pine","pine_06",2010,0,"decay_start",1.957060281,"Sample",FALSE
"623","C36","Terriglobus",0.0141450621264887,"2010_PA6","CTAB","Ground_bark","red_pine","pine_06",2010,0,"decay_start",1.957060281,"Sample",FALSE
"624","C36","Verrucomicrobiota",0.0222709488800034,"2010_PA6","CTAB","Ground_bark","red_pine","pine_06",2010,0,"decay_start",1.957060281,"Sample",FALSE
"625","C36","WPS-2",0.000171976439227826,"2010_PA6","CTAB","Ground_bark","red_pine","pine_06",2010,0,"decay_start",1.957060281,"Sample",FALSE
"626","C37","1174-901-12",0.00420888542478566,"2010_PA7","CTAB","Ground_bark","red_pine","pine_07",2010,0,"decay_start",2.796803653,"Sample",FALSE
"627","C37","Acidobacteriota",0.0179267342166797,"2010_PA7","CTAB","Ground_bark","red_pine","pine_07",2010,0,"decay_start",2.796803653,"Sample",FALSE
"628","C37","Actinobacteriota",0.140659911665368,"2010_PA7","CTAB","Ground_bark","red_pine","pine_07",2010,0,"decay_start",2.796803653,"Sample",FALSE
"629","C37","Armatimonadota",0.000467653936087295,"2010_PA7","CTAB","Ground_bark","red_pine","pine_07",2010,0,"decay_start",2.796803653,"Sample",FALSE
"630","C37","Bacteroidota",0.0227071966744609,"2010_PA7","CTAB","Ground_bark","red_pine","pine_07",2010,0,"decay_start",2.796803653,"Sample",FALSE
"631","C37","Burkholderia-Caballeronia-Paraburkholderia",0.0459859703819174,"2010_PA7","CTAB","Ground_bark","red_pine","pine_07",2010,0,"decay_start",2.796803653,"Sample",FALSE
"632","C37","Cellulomonas",0,"2010_PA7","CTAB","Ground_bark","red_pine","pine_07",2010,0,"decay_start",2.796803653,"Sample",FALSE
"633","C37","Chitinophaga",0,"2010_PA7","CTAB","Ground_bark","red_pine","pine_07",2010,0,"decay_start",2.796803653,"Sample",FALSE
"634","C37","Conexibacter",0.00857365549493375,"2010_PA7","CTAB","Ground_bark","red_pine","pine_07",2010,0,"decay_start",2.796803653,"Sample",FALSE
"635","C37","Endobacter",0.0029618082618862,"2010_PA7","CTAB","Ground_bark","red_pine","pine_07",2010,0,"decay_start",2.796803653,"Sample",FALSE
"636","C37","Firmicutes",5.19615484541439e-05,"2010_PA7","CTAB","Ground_bark","red_pine","pine_07",2010,0,"decay_start",2.796803653,"Sample",FALSE
"637","C37","Granulicella",0.0217718888022863,"2010_PA7","CTAB","Ground_bark","red_pine","pine_07",2010,0,"decay_start",2.796803653,"Sample",FALSE
"638","C37","Luteibacter",0.0631332813717849,"2010_PA7","CTAB","Ground_bark","red_pine","pine_07",2010,0,"decay_start",2.796803653,"Sample",FALSE
"639","C37","Mucilaginibacter",0.0578332034294622,"2010_PA7","CTAB","Ground_bark","red_pine","pine_07",2010,0,"decay_start",2.796803653,"Sample",FALSE
"640","C37","Myxococcota",0.0029618082618862,"2010_PA7","CTAB","Ground_bark","red_pine","pine_07",2010,0,"decay_start",2.796803653,"Sample",FALSE
"641","C37","Patescibacteria",0.00545596258768511,"2010_PA7","CTAB","Ground_bark","red_pine","pine_07",2010,0,"decay_start",2.796803653,"Sample",FALSE
"642","C37","Pedobacter",0.00166276955053261,"2010_PA7","CTAB","Ground_bark","red_pine","pine_07",2010,0,"decay_start",2.796803653,"Sample",FALSE
"643","C37","Planctomycetota",0.0245258508703559,"2010_PA7","CTAB","Ground_bark","red_pine","pine_07",2010,0,"decay_start",2.796803653,"Sample",FALSE
